transaction_id,user_id,amount,transaction_time,merchant_category,location,device_type,payment_method,failed_attempts,is_fraud
108096,1147,115954.98,2026-04-24 14:29:01,Electronics,Bangalore,POS,UPI,5,False
108097,1411,73988.62,2026-06-06 15:47:44,Food,Chennai,POS,Card,2,False
108098,887,137430.5,2026-05-06 04:17:14,Food,Bangalore,POS,Net Banking,3,True
108099,1205,29759.05,2026-01-18 13:19:23,Food,Mumbai,Mobile,Net Banking,4,False
108100,644,78702.89,2026-06-07 18:19:19,Electronics,Pune,POS,Net Banking,2,False
108101,1489,30301.7,2026-06-08 21:07:35,Electronics,Bangalore,POS,Net Banking,4,False
108102,1143,102738.25,2026-03-01 22:39:34,Food,Mumbai,Web,Wallet,5,False
108103,1745,6392.93,2026-03-10 00:41:28,Jewelry,Pune,POS,UPI,2,False
108104,522,43567.38,2026-06-03 12:43:55,Food,Pune,POS,UPI,3,False
108105,1346,105384.64,2026-06-14 08:54:07,Electronics,Pune,Web,Wallet,5,False
108106,1276,87930.31,2026-06-01 04:13:19,Electronics,Delhi,Web,Wallet,0,False
108107,1242,96021.44,2026-04-18 04:10:58,Food,Pune,POS,UPI,1,False
108108,713,37561.84,2026-04-22 20:34:32,Jewelry,Chennai,POS,Card,0,False
108109,569,72177.42,2026-05-14 13:05:38,Electronics,Delhi,Web,UPI,2,False
108110,717,99123.68,2026-05-06 10:53:06,Electronics,Delhi,Mobile,Net Banking,3,False
108111,1219,27584.06,2026-05-14 23:53:52,Jewelry,Chennai,Web,Wallet,5,False
108112,1634,72792.68,2026-03-15 12:39:57,Electronics,Hyderabad,Mobile,Net Banking,0,False
108113,690,21433.3,2026-01-10 22:43:25,Electronics,Chennai,Web,Wallet,4,False
108114,1206,126939.86,2026-03-12 03:30:27,Jewelry,Hyderabad,Web,Card,0,False
108115,1092,79681.07,2026-01-25 01:42:04,Electronics,Bangalore,POS,UPI,4,True
108116,534,80239.07,2026-04-05 15:15:55,Electronics,Delhi,POS,UPI,2,False
108117,1685,75230.13,2026-05-10 02:36:56,Luxury,Chennai,POS,Wallet,3,True
108118,861,106865.52,2026-01-17 17:39:12,Electronics,Delhi,POS,Card,5,False
108119,962,146321.89,2026-05-07 10:47:39,Jewelry,Chennai,POS,Net Banking,0,False
108120,805,69269.35,2026-04-15 14:42:21,Jewelry,Chennai,POS,Card,0,False
108121,1596,8824.19,2026-04-09 08:30:07,Luxury,Pune,POS,UPI,2,False
108122,1496,22267.6,2026-05-04 11:51:07,Jewelry,Delhi,POS,UPI,4,False
108123,575,53522.18,2026-03-24 16:53:30,Electronics,Bangalore,Mobile,UPI,2,False
108124,764,85357.09,2026-05-24 04:35:47,Electronics,Mumbai,Web,Net Banking,2,False
108125,1954,132689.73,2026-05-12 02:54:23,Electronics,Delhi,POS,Net Banking,2,False
108126,1767,120831.8,2026-01-28 07:53:20,Jewelry,Bangalore,Web,Wallet,5,False
108127,597,12032.79,2026-06-14 10:22:16,Jewelry,Mumbai,Mobile,Wallet,0,False
108128,1927,82782.68,2026-05-24 04:20:49,Jewelry,Chennai,Mobile,UPI,3,True
108129,585,41505.2,2026-02-28 10:54:07,Electronics,Chennai,POS,UPI,1,False
108130,1854,109257.28,2026-03-03 21:43:39,Electronics,Delhi,Mobile,UPI,4,False
108131,1824,98414.0,2026-02-13 22:00:27,Food,Hyderabad,Web,Net Banking,3,False
108132,556,84015.87,2026-05-16 00:16:23,Jewelry,Pune,POS,Net Banking,1,False
108133,1578,87363.68,2026-03-17 21:16:08,Electronics,Hyderabad,POS,Wallet,2,False
108134,1602,60600.77,2026-04-13 02:44:26,Jewelry,Mumbai,Mobile,Net Banking,5,True
108135,1262,71901.21,2026-05-02 18:02:35,Electronics,Chennai,POS,Wallet,4,False
108136,787,69264.29,2026-04-13 23:39:30,Luxury,Bangalore,Web,Net Banking,1,False
108137,792,106931.62,2026-06-13 19:00:38,Electronics,Bangalore,Mobile,Card,4,False
108138,1719,99052.97,2026-01-09 21:57:34,Jewelry,Chennai,Web,Wallet,3,False
108139,714,104852.59,2026-02-16 13:22:00,Jewelry,Delhi,Web,Net Banking,2,False
108140,782,38781.47,2026-05-09 06:53:21,Electronics,Pune,Mobile,Card,3,False
108141,1030,30593.48,2026-05-18 06:42:00,Luxury,Hyderabad,Mobile,UPI,3,False
108142,1720,4011.08,2026-05-05 15:26:19,Food,Hyderabad,POS,Net Banking,5,False
108143,972,38774.0,2026-02-21 13:31:38,Luxury,Hyderabad,POS,Wallet,4,False
108144,1181,79357.61,2026-01-27 22:08:40,Jewelry,Delhi,Web,UPI,0,False
108145,607,69808.33,2026-06-13 16:08:54,Electronics,Pune,Mobile,Net Banking,2,False
108146,553,83822.89,2026-04-28 02:38:18,Electronics,Mumbai,Web,Net Banking,4,True
108147,1480,84848.12,2026-01-18 22:04:33,Jewelry,Hyderabad,Mobile,Wallet,0,False
108148,1517,54950.38,2026-05-02 14:38:08,Food,Chennai,Mobile,UPI,4,False
108149,1309,110090.89,2026-03-19 12:36:01,Food,Hyderabad,Mobile,Wallet,3,False
108150,751,89316.97,2026-03-17 06:58:07,Jewelry,Delhi,Web,Wallet,4,False
108151,1354,10592.34,2026-02-02 21:13:55,Electronics,Chennai,POS,Card,4,False
108152,518,71673.45,2026-04-04 02:12:36,Jewelry,Delhi,Web,Card,2,False
108153,1465,44757.79,2026-01-05 12:56:30,Jewelry,Hyderabad,Web,Wallet,5,False
108154,1594,127081.39,2026-02-18 11:50:12,Food,Bangalore,Web,Net Banking,1,False
108155,1692,33188.95,2026-02-13 23:24:54,Jewelry,Hyderabad,POS,Wallet,3,False
108156,1548,112180.17,2026-01-15 02:16:06,Luxury,Pune,Mobile,UPI,1,False
108157,1819,14792.05,2026-04-16 22:59:06,Electronics,Mumbai,Web,Net Banking,2,False
108158,694,10874.35,2026-02-21 19:48:51,Luxury,Mumbai,Web,Net Banking,4,False
108159,1956,4517.29,2026-04-25 23:55:10,Luxury,Pune,Web,UPI,0,False
108160,1072,14829.66,2026-01-19 20:30:02,Luxury,Mumbai,Mobile,Card,5,False
108161,666,97527.48,2026-05-27 01:32:34,Electronics,Bangalore,Web,Net Banking,5,True
108162,1397,140186.76,2026-01-04 14:04:00,Electronics,Mumbai,Web,UPI,3,False
108163,1216,65988.29,2026-03-31 16:11:31,Luxury,Delhi,POS,UPI,2,False
108164,1360,47709.86,2026-03-22 15:23:45,Electronics,Chennai,Mobile,Wallet,5,False
108165,1323,65493.03,2026-05-07 16:42:10,Food,Chennai,Mobile,Net Banking,2,False
108166,1864,30981.44,2026-04-21 16:21:16,Electronics,Delhi,Mobile,Card,4,False
108167,746,132607.11,2026-05-29 12:59:53,Electronics,Delhi,POS,Net Banking,4,False
108168,1051,39264.87,2026-05-13 11:15:48,Luxury,Mumbai,Web,Card,5,False
108169,1427,37508.58,2026-06-04 00:51:17,Jewelry,Bangalore,Web,Card,3,False
108170,1513,14754.14,2026-01-19 23:29:55,Luxury,Bangalore,Mobile,Net Banking,2,False
108171,953,135695.79,2026-04-14 04:39:32,Luxury,Chennai,Web,Wallet,3,True
108172,1177,16758.71,2026-03-14 09:51:37,Luxury,Pune,Web,UPI,4,False
108173,1769,36550.58,2026-05-21 03:22:16,Jewelry,Hyderabad,Mobile,Card,0,False
108174,830,120656.3,2026-05-18 12:14:31,Jewelry,Bangalore,Mobile,Card,3,False
108175,990,4110.7,2026-01-22 10:35:03,Jewelry,Hyderabad,Web,Card,3,False
108176,932,83692.26,2026-04-01 11:46:05,Food,Pune,Mobile,Net Banking,3,False
108177,1378,121275.02,2026-02-15 07:22:12,Electronics,Hyderabad,Mobile,Card,5,False
108178,1579,53759.58,2026-01-16 21:53:43,Jewelry,Chennai,Mobile,UPI,0,False
108179,1468,126511.35,2026-03-21 01:34:44,Food,Chennai,Mobile,Wallet,2,False
108180,1722,118087.16,2026-01-31 10:28:18,Luxury,Hyderabad,Web,UPI,2,False
108181,1377,108486.04,2026-04-10 11:35:15,Food,Chennai,POS,Wallet,4,False
108182,586,42995.83,2026-04-04 03:44:29,Luxury,Pune,POS,Net Banking,1,False
108183,1478,84756.98,2026-01-05 06:45:18,Luxury,Chennai,POS,Wallet,4,False
108184,1382,75990.98,2026-04-17 13:45:35,Jewelry,Bangalore,Mobile,Card,1,False
108185,564,63144.16,2026-03-12 13:52:24,Food,Delhi,Mobile,Card,3,False
108186,1606,20198.21,2026-03-20 19:54:04,Luxury,Mumbai,Mobile,UPI,5,False
108187,891,119962.25,2026-02-08 18:56:56,Jewelry,Bangalore,POS,Net Banking,2,False
108188,1117,49967.27,2026-02-12 22:00:24,Food,Hyderabad,POS,Card,4,False
108189,844,89431.84,2026-01-09 05:37:44,Luxury,Delhi,POS,Wallet,4,False
108190,812,676.43,2026-03-01 19:17:41,Jewelry,Delhi,Web,Card,4,False
108191,1423,144797.9,2026-01-10 15:39:44,Luxury,Pune,Mobile,UPI,2,False
108192,825,27976.75,2026-01-22 21:20:37,Food,Chennai,POS,Net Banking,1,False
108193,1084,132349.7,2026-04-14 20:48:39,Food,Hyderabad,Mobile,UPI,4,False
108194,503,138111.7,2026-06-10 14:27:17,Jewelry,Hyderabad,Web,Wallet,3,False
108195,681,77990.3,2026-04-13 22:26:21,Jewelry,Pune,Web,Wallet,3,False
108196,1137,64861.69,2026-04-08 06:32:11,Jewelry,Pune,Mobile,Wallet,5,False
108197,1949,133469.02,2026-03-17 13:21:00,Electronics,Delhi,POS,Card,0,False
108198,928,27728.91,2026-06-19 02:33:02,Electronics,Hyderabad,POS,Card,0,False
108199,1740,34877.24,2026-04-22 18:07:42,Luxury,Mumbai,POS,Net Banking,1,False
108200,947,94155.64,2026-05-13 19:17:47,Electronics,Pune,POS,Wallet,5,False
108201,1436,106396.78,2026-03-19 03:54:38,Food,Hyderabad,Mobile,Card,1,False
108202,768,116168.55,2026-03-23 13:08:43,Jewelry,Pune,Mobile,UPI,3,False
108203,626,105282.16,2026-02-22 08:46:21,Jewelry,Mumbai,Mobile,UPI,5,False
108204,1829,26842.79,2026-04-04 06:38:33,Jewelry,Delhi,Mobile,Net Banking,5,False
108205,1317,41975.07,2026-05-11 00:29:58,Jewelry,Hyderabad,Mobile,Net Banking,4,False
108206,1515,109795.09,2026-05-10 10:54:58,Jewelry,Mumbai,POS,Wallet,1,False
108207,1025,678.65,2026-02-21 06:12:13,Electronics,Hyderabad,Mobile,Wallet,4,False
108208,789,83043.32,2026-04-14 00:46:37,Electronics,Hyderabad,Mobile,UPI,4,True
108209,1339,147228.36,2026-03-22 21:48:14,Electronics,Mumbai,Mobile,UPI,1,False
108210,1369,17563.61,2026-01-24 20:07:12,Luxury,Chennai,Mobile,Wallet,0,False
108211,948,79983.01,2026-03-10 23:53:47,Luxury,Delhi,Mobile,Wallet,4,False
108212,910,80927.9,2026-04-28 18:18:51,Jewelry,Chennai,POS,UPI,3,False
108213,531,142695.11,2026-02-10 16:53:01,Luxury,Chennai,Mobile,UPI,0,False
108214,1827,283.99,2026-05-01 17:44:49,Luxury,Bangalore,Web,Net Banking,5,False
108215,1168,131407.3,2026-01-08 20:22:31,Jewelry,Delhi,Mobile,Wallet,2,False
108216,1272,122906.06,2026-01-09 17:18:58,Jewelry,Bangalore,Web,UPI,4,False
108217,807,24119.17,2026-05-04 09:28:29,Jewelry,Pune,POS,Net Banking,5,False
108218,745,23327.87,2026-06-15 08:09:34,Luxury,Mumbai,Web,Net Banking,0,False
108219,1936,40616.46,2026-02-19 16:24:19,Electronics,Chennai,Mobile,Card,4,False
108220,1601,1981.68,2026-05-24 02:21:50,Jewelry,Pune,POS,Net Banking,5,False
108221,1151,26955.4,2026-04-05 18:02:00,Food,Mumbai,Mobile,Wallet,2,False
108222,1823,121008.97,2026-03-21 19:00:20,Luxury,Pune,Mobile,UPI,3,False
108223,783,54516.96,2026-05-28 20:19:03,Food,Mumbai,POS,UPI,4,False
108224,879,46082.02,2026-01-26 09:43:30,Food,Bangalore,Mobile,Wallet,4,False
108225,583,69890.48,2026-05-03 19:20:38,Jewelry,Chennai,Mobile,Card,4,False
108226,637,65411.13,2026-03-19 08:12:32,Food,Hyderabad,Web,Card,0,False
108227,1940,99391.64,2026-03-22 22:04:04,Electronics,Chennai,Mobile,Card,5,False
108228,1027,106735.12,2026-01-28 06:48:43,Electronics,Delhi,Web,Wallet,1,False
108229,1830,39112.87,2026-03-20 00:25:46,Food,Chennai,Mobile,Card,3,False
108230,1319,90614.72,2026-06-05 18:45:30,Food,Bangalore,Mobile,Wallet,5,False
108231,684,140332.38,2026-03-30 03:22:50,Food,Delhi,Mobile,UPI,0,False
108232,1817,119392.36,2026-04-08 00:40:41,Luxury,Chennai,Mobile,Card,0,False
108233,1046,115771.87,2026-04-30 08:27:51,Luxury,Pune,Mobile,UPI,0,False
108234,1742,81077.39,2026-05-26 02:33:34,Electronics,Pune,POS,Card,4,True
108235,669,53948.24,2026-04-04 21:01:22,Food,Pune,Web,Wallet,0,False
108236,1071,46073.5,2026-05-08 03:45:07,Food,Pune,POS,Card,0,False
108237,1989,141901.37,2026-05-25 16:33:52,Luxury,Pune,POS,Wallet,5,False
108238,1762,256.01,2026-03-14 07:59:46,Luxury,Bangalore,Web,Wallet,1,False
108239,1867,101366.27,2026-06-01 10:55:36,Electronics,Delhi,POS,Net Banking,0,False
108240,774,19298.03,2026-06-15 02:41:56,Luxury,Chennai,POS,Card,0,False
108241,1660,123453.85,2026-03-12 00:07:16,Luxury,Delhi,POS,UPI,2,False
108242,577,15577.32,2026-03-22 06:52:59,Electronics,Hyderabad,Web,Card,3,False
108243,1479,149867.49,2026-05-16 02:59:05,Luxury,Mumbai,Mobile,Card,1,False
108244,765,123783.41,2026-04-28 18:42:45,Food,Bangalore,POS,Wallet,2,False
108245,1190,46942.23,2026-02-04 13:38:12,Electronics,Mumbai,Mobile,Wallet,1,False
108246,1922,47958.93,2026-03-02 00:15:13,Electronics,Delhi,Web,Net Banking,3,False
108247,855,69281.81,2026-03-09 02:49:56,Electronics,Mumbai,Web,Wallet,5,True
108248,1576,90862.25,2026-01-03 13:42:31,Food,Hyderabad,POS,Wallet,2,False
108249,1962,32246.31,2026-03-07 20:10:30,Electronics,Pune,Mobile,Wallet,1,False
108250,1512,110405.71,2026-05-03 18:58:12,Luxury,Chennai,POS,Net Banking,3,False
108251,917,946.86,2026-03-04 22:20:59,Jewelry,Hyderabad,Web,Card,2,False
108252,680,122289.31,2026-05-09 23:29:41,Luxury,Hyderabad,POS,UPI,4,False
108253,1024,103277.68,2026-02-01 04:11:53,Jewelry,Delhi,Web,Wallet,4,True
108254,1081,63824.28,2026-03-04 16:09:39,Luxury,Chennai,Web,UPI,0,False
108255,826,16676.56,2026-06-06 12:47:42,Food,Mumbai,Web,Net Banking,4,False
108256,1891,21493.34,2026-02-26 13:58:58,Electronics,Pune,Mobile,Card,2,False
108257,788,60899.0,2026-02-27 15:45:34,Electronics,Bangalore,Mobile,Net Banking,0,False
108258,826,49690.18,2026-02-07 04:00:47,Food,Hyderabad,Mobile,Wallet,1,False
108259,1794,108166.99,2026-05-18 23:23:49,Jewelry,Chennai,Mobile,Net Banking,0,False
108260,1301,126335.26,2026-03-25 16:00:41,Luxury,Chennai,Web,Wallet,1,False
108261,968,133044.28,2026-01-25 02:08:45,Electronics,Pune,Web,Net Banking,1,False
108262,1536,87694.6,2026-06-14 19:02:57,Luxury,Pune,Web,Card,2,False
108263,1476,92608.04,2026-06-11 10:53:10,Electronics,Hyderabad,POS,Wallet,4,False
108264,941,91830.07,2026-01-30 19:38:19,Jewelry,Hyderabad,POS,Wallet,5,False
108265,1320,120814.93,2026-06-13 12:30:50,Electronics,Mumbai,POS,Net Banking,2,False
108266,1662,133184.77,2026-04-22 08:20:21,Jewelry,Mumbai,Web,Card,1,False
108267,1648,63460.92,2026-01-27 03:34:22,Food,Pune,Web,UPI,2,False
108268,1783,90886.34,2026-01-03 04:16:51,Jewelry,Hyderabad,Web,Net Banking,1,False
108269,1758,72787.92,2026-02-24 04:45:07,Jewelry,Mumbai,POS,Wallet,4,True
108270,1154,320.71,2026-04-10 16:46:49,Luxury,Delhi,Web,Net Banking,5,False
108271,1381,144337.93,2026-04-16 15:21:37,Jewelry,Mumbai,Mobile,Wallet,5,False
108272,1119,116277.4,2026-06-20 13:01:10,Jewelry,Mumbai,POS,Net Banking,0,False
108273,1235,69130.64,2026-04-29 14:12:41,Jewelry,Pune,POS,Card,3,False
108274,1230,49326.95,2026-06-07 13:42:25,Electronics,Delhi,Web,Wallet,5,False
108275,1739,49725.21,2026-03-24 11:33:52,Electronics,Pune,Mobile,Net Banking,0,False
108276,745,119901.54,2026-02-26 10:39:33,Luxury,Chennai,Mobile,Net Banking,3,False
108277,557,23242.9,2026-05-17 21:56:03,Food,Pune,POS,Net Banking,1,False
108278,1200,75750.98,2026-06-07 01:17:47,Luxury,Chennai,Mobile,Card,5,True
108279,1044,21365.47,2026-02-27 08:49:39,Jewelry,Pune,Mobile,UPI,1,False
108280,1947,70217.04,2026-03-01 05:33:11,Luxury,Bangalore,POS,Wallet,5,False
108281,1390,127177.37,2026-04-21 16:44:02,Luxury,Mumbai,POS,UPI,0,False
108282,1453,136774.5,2026-05-29 06:44:07,Food,Delhi,POS,Card,1,False
108283,1576,123654.21,2026-02-17 02:59:02,Luxury,Hyderabad,Web,UPI,4,True
108284,1756,77511.51,2026-04-01 21:35:08,Food,Bangalore,Web,Wallet,3,False
108285,690,76854.7,2026-06-06 00:12:32,Food,Bangalore,Mobile,Wallet,1,False
108286,1192,45638.29,2026-06-10 16:51:44,Electronics,Bangalore,Mobile,Wallet,5,False
108287,886,18320.29,2026-04-10 17:18:58,Electronics,Delhi,POS,UPI,3,False
108288,972,142653.51,2026-03-10 09:58:31,Luxury,Bangalore,POS,Wallet,3,False
108289,588,25614.82,2026-05-27 01:55:06,Jewelry,Delhi,Web,Net Banking,0,False
108290,1938,71008.33,2026-01-14 00:28:00,Food,Delhi,Mobile,Wallet,3,True
108291,826,134879.18,2026-01-14 10:05:42,Electronics,Hyderabad,Mobile,UPI,0,False
108292,1395,139368.94,2026-05-22 23:41:12,Food,Bangalore,Mobile,Wallet,4,False
108293,809,98710.37,2026-04-27 10:15:03,Electronics,Bangalore,POS,Card,5,False
108294,1678,132877.97,2026-02-05 21:32:05,Electronics,Pune,Web,Wallet,4,False
108295,834,122169.57,2026-04-12 22:33:20,Food,Delhi,Web,Net Banking,1,False
108296,1193,50822.45,2026-05-07 17:21:13,Food,Delhi,Web,Net Banking,1,False
108297,1674,60942.21,2026-03-21 18:09:34,Electronics,Mumbai,Mobile,Wallet,3,False
108298,826,146739.15,2026-06-01 13:10:31,Luxury,Bangalore,POS,Net Banking,1,False
108299,1030,5367.78,2026-06-17 08:27:19,Jewelry,Delhi,Mobile,Net Banking,5,False
108300,931,45983.3,2026-01-04 04:39:22,Jewelry,Bangalore,Web,Card,3,False
108301,600,39302.42,2026-02-22 01:18:23,Electronics,Mumbai,Web,Net Banking,5,False
108302,988,61842.67,2026-05-30 10:50:06,Jewelry,Hyderabad,POS,Wallet,0,False
108303,800,25104.2,2026-04-21 10:55:44,Jewelry,Bangalore,Web,Wallet,1,False
108304,1190,15801.91,2026-02-03 12:51:34,Jewelry,Delhi,Mobile,Wallet,5,False
108305,1324,82626.76,2026-02-23 04:36:42,Luxury,Bangalore,POS,UPI,1,False
108306,1784,91654.79,2026-03-01 04:34:27,Jewelry,Pune,Mobile,UPI,0,False
108307,1510,84509.19,2026-01-27 16:08:02,Jewelry,Chennai,Web,Card,4,False
108308,1669,136824.18,2026-01-16 05:51:07,Food,Bangalore,Mobile,Card,2,False
108309,1508,69872.33,2026-05-01 09:21:32,Food,Delhi,POS,UPI,4,False
108310,1393,21555.49,2026-05-11 20:30:21,Food,Pune,Web,UPI,5,False
108311,1668,36610.21,2026-06-12 22:31:33,Luxury,Chennai,POS,UPI,2,False
108312,1537,5955.52,2026-04-05 08:34:19,Luxury,Bangalore,Mobile,Wallet,2,False
108313,1064,65213.06,2026-03-01 00:52:27,Luxury,Hyderabad,Mobile,Card,0,False
108314,1316,55970.58,2026-06-20 01:47:07,Electronics,Bangalore,Web,UPI,2,False
108315,911,95406.22,2026-02-19 00:25:52,Electronics,Bangalore,Web,Wallet,3,True
108316,1728,147438.15,2026-06-11 19:32:48,Food,Bangalore,Web,UPI,5,False
108317,1837,15031.28,2026-01-28 13:24:30,Luxury,Mumbai,POS,Net Banking,1,False
108318,1855,71507.13,2026-02-09 16:23:01,Food,Delhi,Mobile,UPI,4,False
108319,1043,131295.98,2026-03-16 17:39:34,Electronics,Chennai,Web,Net Banking,3,False
108320,676,84693.82,2026-01-21 17:01:58,Electronics,Mumbai,Web,Wallet,0,False
108321,862,27275.29,2026-03-19 12:04:08,Food,Chennai,Mobile,Net Banking,1,False
108322,942,31173.41,2026-05-06 19:10:47,Electronics,Delhi,Web,Wallet,5,False
108323,980,8963.14,2026-03-25 02:12:46,Jewelry,Pune,Mobile,Wallet,2,False
108324,1026,103956.07,2026-06-05 10:35:35,Luxury,Pune,Mobile,UPI,5,False
108325,1939,119882.7,2026-04-09 15:56:56,Luxury,Chennai,Web,Card,4,False
108326,578,437.16,2026-02-04 18:32:00,Jewelry,Mumbai,Mobile,Card,1,False
108327,602,73267.69,2026-01-09 18:58:12,Food,Hyderabad,POS,Card,1,False
108328,1693,57785.38,2026-03-25 13:55:26,Jewelry,Hyderabad,Web,UPI,3,False
108329,1039,93293.36,2026-04-01 07:27:57,Food,Mumbai,POS,Net Banking,5,False
108330,1040,13098.35,2026-06-08 23:58:29,Jewelry,Mumbai,Web,Card,5,False
108331,1290,71516.74,2026-01-09 03:37:33,Electronics,Delhi,Web,UPI,5,True
108332,1585,1915.46,2026-05-19 17:26:18,Luxury,Chennai,Web,Net Banking,2,False
108333,1552,140628.05,2026-01-21 18:56:12,Jewelry,Delhi,POS,UPI,5,False
108334,506,135526.46,2026-06-18 22:07:58,Luxury,Pune,POS,UPI,3,False
108335,1350,24919.74,2026-01-12 00:00:27,Electronics,Mumbai,Web,Net Banking,0,False
108336,1077,107968.27,2026-06-06 10:58:11,Luxury,Delhi,POS,UPI,5,False
108337,1800,98276.44,2026-02-04 05:38:41,Luxury,Delhi,POS,UPI,2,False
108338,1750,131518.47,2026-06-12 03:07:47,Luxury,Bangalore,POS,Net Banking,1,False
108339,1653,149704.69,2026-03-04 12:34:03,Electronics,Mumbai,Mobile,Wallet,1,False
108340,1875,132289.27,2026-06-13 05:01:15,Jewelry,Pune,Mobile,Net Banking,2,False
108341,1105,148372.97,2026-05-10 20:27:43,Luxury,Bangalore,POS,UPI,1,False
108342,720,31314.05,2026-02-12 17:54:02,Food,Mumbai,Web,Card,5,False
108343,625,69687.79,2026-03-26 05:59:45,Electronics,Mumbai,POS,Card,2,False
108344,814,86675.96,2026-03-25 13:55:41,Luxury,Pune,Mobile,Wallet,2,False
108345,1177,145559.74,2026-05-07 14:56:05,Electronics,Chennai,POS,Net Banking,1,False
108346,992,13277.21,2026-04-18 10:02:32,Electronics,Hyderabad,Mobile,Wallet,2,False
108347,791,85955.88,2026-02-08 17:59:32,Food,Hyderabad,POS,UPI,4,False
108348,548,7974.69,2026-04-09 19:05:42,Electronics,Delhi,POS,Card,2,False
108349,1205,148840.18,2026-05-15 04:18:44,Luxury,Delhi,Mobile,UPI,5,True
108350,1340,22875.68,2026-03-19 18:44:59,Electronics,Pune,POS,UPI,5,False
108351,1134,134129.54,2026-02-17 11:47:22,Electronics,Mumbai,Mobile,UPI,3,False
108352,915,100983.12,2026-05-02 11:08:58,Electronics,Delhi,Web,Wallet,5,False
108353,783,34195.81,2026-03-07 00:19:18,Luxury,Mumbai,Mobile,Card,2,False
108354,573,21797.96,2026-01-10 12:37:27,Jewelry,Delhi,POS,Card,3,False
108355,874,69607.99,2026-04-19 17:18:57,Electronics,Mumbai,Web,Card,4,False
108356,678,76375.94,2026-02-10 02:28:27,Food,Pune,Mobile,Card,0,False
108357,1953,66433.03,2026-06-17 00:23:39,Food,Bangalore,Mobile,Card,5,True
108358,1825,91529.65,2026-06-07 18:32:38,Jewelry,Hyderabad,POS,Wallet,1,False
108359,1445,27168.94,2026-01-17 23:48:39,Luxury,Mumbai,Mobile,Wallet,0,False
108360,1540,19651.67,2026-06-23 00:21:50,Jewelry,Chennai,POS,UPI,5,False
108361,1733,57281.61,2026-03-13 23:15:48,Jewelry,Mumbai,Web,Card,5,False
108362,1751,142404.2,2026-03-25 04:37:52,Food,Pune,POS,Net Banking,0,False
108363,1766,133507.63,2026-03-24 20:23:24,Luxury,Chennai,Mobile,Net Banking,4,False
108364,1887,110025.18,2026-03-24 18:27:06,Electronics,Hyderabad,POS,Card,5,False
108365,1582,80204.12,2026-01-11 05:09:34,Electronics,Chennai,POS,Card,5,False
108366,1695,97310.46,2026-01-10 17:05:44,Electronics,Pune,POS,UPI,1,False
108367,645,10626.98,2026-04-12 15:42:31,Jewelry,Pune,Web,Wallet,3,False
108368,1369,82809.57,2026-06-18 13:14:09,Electronics,Bangalore,POS,Wallet,1,False
108369,646,33044.08,2026-03-21 00:30:30,Electronics,Chennai,Mobile,Wallet,1,False
108370,1873,78107.82,2026-06-06 09:19:09,Food,Mumbai,Web,Net Banking,4,False
108371,856,21285.07,2026-02-13 08:28:52,Luxury,Mumbai,POS,Card,0,False
108372,616,31227.94,2026-01-23 08:55:41,Electronics,Bangalore,Mobile,Net Banking,4,False
108373,1300,48393.25,2026-01-11 04:36:52,Electronics,Chennai,Web,UPI,2,False
108374,1300,116850.72,2026-01-03 22:27:48,Jewelry,Hyderabad,Mobile,Wallet,5,False
108375,1606,72040.05,2026-05-10 14:15:16,Food,Pune,POS,Net Banking,3,False
108376,1410,102194.51,2026-02-09 14:23:08,Electronics,Delhi,POS,Net Banking,1,False
108377,1087,140104.85,2026-03-05 07:46:51,Electronics,Bangalore,Web,Card,0,False
108378,1382,96321.32,2026-05-26 10:28:21,Jewelry,Bangalore,POS,Card,5,False
108379,874,140400.01,2026-05-13 04:50:20,Food,Pune,Mobile,Card,0,False
108380,1178,56976.03,2026-04-01 14:24:14,Food,Pune,POS,Wallet,1,False
108381,1817,7933.58,2026-05-02 00:10:48,Luxury,Delhi,POS,Net Banking,2,False
108382,1003,118486.71,2026-03-08 20:31:27,Luxury,Mumbai,Web,Net Banking,1,False
108383,881,115057.83,2026-05-12 03:00:24,Jewelry,Pune,POS,UPI,2,False
108384,694,445.74,2026-02-06 23:28:01,Jewelry,Hyderabad,Web,Net Banking,5,False
108385,883,67586.85,2026-02-25 05:34:31,Food,Mumbai,POS,Card,2,False
108386,581,351.54,2026-02-04 10:09:28,Electronics,Hyderabad,POS,Wallet,3,False
108387,1562,50879.81,2026-04-24 11:06:02,Food,Pune,POS,Net Banking,3,False
108388,895,93810.46,2026-06-25 06:07:08,Electronics,Bangalore,POS,Card,4,False
108389,1378,144651.2,2026-06-17 02:52:00,Jewelry,Mumbai,POS,Card,5,True
108390,1294,34437.66,2026-03-26 22:56:19,Food,Hyderabad,POS,Card,0,False
108391,528,99173.13,2026-01-08 06:29:24,Luxury,Chennai,POS,Wallet,3,False
108392,1804,110771.5,2026-06-16 22:44:15,Jewelry,Pune,POS,UPI,1,False
108393,1089,97707.65,2026-03-19 23:17:41,Jewelry,Chennai,Mobile,Net Banking,3,False
108394,973,97205.28,2026-05-27 07:12:27,Electronics,Delhi,Mobile,Card,2,False
108395,871,34066.46,2026-05-10 07:38:26,Jewelry,Delhi,Web,UPI,4,False
108396,1924,5004.98,2026-06-19 12:57:37,Jewelry,Pune,POS,UPI,0,False
108397,1034,27261.81,2026-03-17 18:43:30,Jewelry,Bangalore,POS,Net Banking,4,False
